time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-12-23T18:08:07.490Z,34.4078333,-116.951,-0.46,1.44,ml,15,150,0.1183,0.32,ci,ci39895199,2021-12-23T18:11:53.782Z,"4km SSE of Lucerne Valley, CA",earthquake,0.94,31.61,0.145,30,automatic,ci,ci
2021-12-23T18:04:03.120Z,19.1520004272461,-155.482833862305,32.5499992370605,2.26999998,md,38,145,,0.119999997,hv,hv72844222,2021-12-23T18:08:03.771Z,"5 km S of Pāhala, Hawaii",earthquake,0.45,0.839999974,1.28999996,20,automatic,hv,hv
2021-12-23T18:01:28.370Z,19.1655006408691,-155.493499755859,35.3899993896484,2.16,ml,41,106,,0.109999999,hv,hv72844217,2021-12-23T19:36:02.040Z,"4 km SSW of Pāhala, Hawaii",earthquake,0.42,0.75,4.37,9,automatic,hv,hv
2021-12-23T17:55:53.986Z,38.6664,-117.9313,6.1,1,ml,10,176.17,0.292,0.0904,nn,nn00830422,2021-12-23T21:07:40.275Z,"22 km S of Gabbs, Nevada",earthquake,,6.8,0,1,reviewed,nn,nn
2021-12-23T17:55:15.446Z,61.9449,-149.3811,25.8,1.4,ml,,,,0.29,ak,ak021gepb35k,2021-12-23T17:58:14.826Z,"23 km NNW of Fishhook, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-23T17:53:56.900Z,38.8218333,-122.7906667,0.58,1.07,md,32,34,0.01158,0.04,nc,nc73668101,2021-12-23T21:20:10.936Z,"6km NNW of The Geysers, CA",earthquake,0.1,0.23,0.133,6,reviewed,nc,nc
2021-12-23T17:50:22.910Z,38.8019981,-122.7884979,0.37,2.58,md,27,57,0.007988,0.18,nc,nc73668096,2021-12-23T20:34:11.128Z,"4km NW of The Geysers, CA",earthquake,0.32,0.45,0.19,26,automatic,nc,nc
2021-12-23T17:26:33.120Z,33.3861667,-116.3813333,9.78,0.78,ml,17,77,0.06455,0.29,ci,ci39895135,2021-12-23T17:30:05.958Z,"14km N of Borrego Springs, CA",earthquake,0.58,1.11,0.078,12,automatic,ci,ci
2021-12-23T17:16:17.690Z,33.38,-116.878,4.99,1.14,ml,46,30,0.02929,0.24,ci,ci39895127,2021-12-23T17:27:27.920Z,"3km NNW of Palomar Observatory, CA",earthquake,0.25,0.69,0.115,27,automatic,ci,ci
2021-12-23T17:11:33.910Z,37.725666,-122.1230011,4,1.47,md,6,178,0.003303,0.01,nc,nc73668091,2021-12-23T19:49:10.749Z,"3km E of San Leandro, CA",earthquake,0.98,0.82,0.19,6,automatic,nc,nc
2021-12-23T17:05:29.400Z,33.376,-116.8753333,4.31,1.99,ml,63,25,0.02472,0.26,ci,ci39895111,2021-12-23T17:16:22.770Z,"2km NNW of Palomar Observatory, CA",earthquake,0.24,0.81,0.119,27,automatic,ci,ci
2021-12-23T16:58:50.330Z,35.6571667,-117.4843333,6.84,1.58,ml,19,143,0.07278,0.19,ci,ci39895095,2021-12-24T16:51:25.070Z,"14km SSW of Searles Valley, CA",earthquake,0.46,1.05,0.197,22,reviewed,ci,ci
2021-12-23T16:41:30.590Z,36.1116676,-120.0686646,7.26,2.39,md,26,124,0.2061,0.18,nc,nc73668081,2021-12-23T18:26:12.358Z,"11km SSE of Huron, CA",earthquake,0.69,1.34,0.12,23,automatic,nc,nc
2021-12-23T16:40:02.910Z,38.8113327,-122.793663,0.67,1.88,md,8,110,0.003596,0.06,nc,nc73668071,2021-12-23T18:11:14.257Z,"5km NW of The Geysers, CA",earthquake,0.56,0.3,0.05,10,automatic,nc,nc
2021-12-23T16:39:10.360Z,19.1386666666667,-155.508,34.15,1.89,md,24,149,,0.11,hv,hv72844187,2021-12-23T19:44:12.770Z,"7 km SSW of Pāhala, Hawaii",earthquake,0.54,0.75,0.243509070698662,12,reviewed,hv,hv
2021-12-23T16:37:06.974Z,67.1721,-143.0157,12.75,2.5,ml,,81,0.647,0.82,us,us6000geuy,2021-12-23T19:04:56.040Z,"65 km NNE of Chalkyitsik, Alaska",earthquake,2.9,7.5,0.048,56,reviewed,us,us
2021-12-23T16:34:41.220Z,35.7595,-117.5648333,6.97,1.29,ml,13,133,0.06209,0.18,ci,ci39895071,2021-12-23T16:45:27.360Z,"14km W of Searles Valley, CA",earthquake,0.46,0.88,0.142,14,automatic,ci,ci
2021-12-23T16:28:58.830Z,39.4266667,-110.3221667,-1.16,1.21,md,4,191,0.003425,0.03,uu,uu60473082,2021-12-23T20:16:18.050Z,"14 km SSE of Sunnyside, Utah",earthquake,2.03,0.15,0.229,4,reviewed,uu,uu
2021-12-23T16:25:33.220Z,40.2463341,-124.7378311,1.88,2.2,md,6,273,0.3821,0.1,nc,nc73668066,2021-12-23T17:29:12.001Z,"39km WSW of Petrolia, CA",earthquake,4.15,8.28,0.04,6,automatic,nc,nc
2021-12-23T16:24:32.481Z,59.193,-153.7035,106.1,2.1,ml,,,,0.82,ak,ak021geoj1om,2021-12-23T18:53:10.040Z,"60 km SE of Pope-Vannoy Landing, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-23T16:03:50.260Z,39.4258333,-110.325,-1.04,1.73,md,4,168,0.001733,0.06,uu,uu60473077,2021-12-23T16:31:01.980Z,"14 km SSE of Sunnyside, Utah",earthquake,2.4,0.24,0.149,4,reviewed,uu,uu
2021-12-23T16:02:00.360Z,-17.2176,-65.2422,53.17,4,mb,,128,2.917,0.98,us,us6000geul,2021-12-24T05:53:29.040Z,"26 km SSW of Chimoré, Bolivia",earthquake,9,13.2,0.163,10,reviewed,us,us
2021-12-23T15:58:42.262Z,65.0064,-147.4059,5.3,1.6,ml,,,,1.68,ak,ak021geo4x6j,2021-12-23T16:11:23.109Z,"11 km ENE of Fox, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-23T15:57:57.775Z,18.6929,-64.3479,35,2.8,ml,,212,0.966,0.73,us,us6000geup,2021-12-23T16:39:35.040Z,"61 km NE of Cruz Bay, U.S. Virgin Islands",earthquake,5.4,2,0.056,42,reviewed,us,us
2021-12-23T15:51:18.362Z,61.189,-150.1551,46,1.6,ml,,,,0.69,ak,ak021geo3db0,2021-12-23T15:54:20.770Z,"14 km WSW of Anchorage, Alaska",earthquake,,0.5,,,automatic,ak,ak
2021-12-23T15:43:42.980Z,44.3678333,-115.1868333,8.74,1.89,ml,10,82,0.924,0.26,mb,mb80534334,2021-12-23T16:11:40.780Z,"25 km NW of Stanley, Idaho",earthquake,0.68,1.62,0.212,11,reviewed,mb,mb
2021-12-23T15:42:17.300Z,36.77477264,-98.07702637,5.282086372,1.84,ml,13,146.6855621,0.1049067229,0.286359826,ok,ok2021zbqe,2021-12-23T15:46:10.426Z,"7 km ENE of Nescatunga, Oklahoma",earthquake,5.627997336,5.644687379,,11,automatic,ok,ok
2021-12-23T15:10:03.248Z,64.4676,-148.0864,16.4,1.2,ml,,,,0.5,ak,ak021genujs6,2021-12-23T15:54:20.611Z,"40 km SSW of South Van Horn, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-23T15:08:27.130Z,35.7011667,-117.5476667,2.16,1.22,ml,19,132,0.1213,0.18,ci,ci39895015,2021-12-23T15:11:54.573Z,"15km NE of Ridgecrest, CA",earthquake,0.32,0.55,0.171,16,automatic,ci,ci
2021-12-23T15:07:59.500Z,39.7615,-119.2927,14.3,0.6,ml,5,152.83,0.088,0.0656,nn,nn00830416,2021-12-23T18:57:51.703Z,"9 km SE of Nixon, Nevada",earthquake,,2.5,0.28,2,reviewed,nn,nn
2021-12-23T15:00:53.091Z,63.2454,-151.7816,0,1.8,ml,,,,0.86,ak,ak021gensigt,2021-12-23T15:09:15.316Z,"33 km S of Denali National Park, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-23T14:58:27.540Z,19.1738338470459,-155.485000610352,35.6199989318848,2.29,ml,41,86,,0.100000001,hv,hv72844142,2021-12-23T16:40:04.040Z,"3 km SSW of Pāhala, Hawaii",earthquake,0.54,0.589999974,4.57,11,automatic,hv,hv
2021-12-23T14:27:06.590Z,44.9871667,-113.0356667,4.04,1.13,ml,7,170,0.487,0.15,mb,mb80534344,2021-12-23T16:02:03.240Z,"40 km SW of Dillon, Montana",earthquake,1.07,3.81,0.211,7,reviewed,mb,mb
2021-12-23T14:25:31.480Z,19.5026666666667,-155.662166666667,3.5,1.86,md,22,91,,0.1,hv,hv72844112,2021-12-23T18:59:48.300Z,"21 km ENE of Honaunau-Napoopoo, Hawaii",earthquake,0.34,0.77,0.0966902148615809,7,reviewed,hv,hv
2021-12-23T14:23:30.734Z,64.4551,-148.075,22.3,1.1,ml,,,,0.31,ak,ak021genbylt,2021-12-23T14:26:00.668Z,"41 km SSW of South Van Horn, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-23T14:15:59.680Z,32.6408333,-115.7236667,8.51,1.36,ml,13,148,0.008777,0.19,ci,ci39894967,2021-12-23T14:19:28.261Z,"15km WNW of Progreso, B.C., MX",earthquake,1,0.63,0.303,12,automatic,ci,ci
2021-12-23T14:13:24.421Z,27.6285,-111.5974,10,4.5,mb,,86,0.649,1.1,us,us6000gett,2021-12-23T19:06:51.121Z,"65 km SW of San Carlos, Mexico",earthquake,6,1.9,0.094,33,reviewed,us,us
2021-12-23T14:10:55.870Z,35.6856667,-117.4733333,0.4,1.1,ml,12,148,0.09937,0.18,ci,ci39894951,2021-12-23T14:14:37.263Z,"11km SW of Searles Valley, CA",earthquake,0.51,31.61,0.11,12,automatic,ci,ci
2021-12-23T14:09:57.100Z,19.19700050354,-155.415161132812,32.1300010681152,1.99000001,md,38,156,,0.119999997,hv,hv72844102,2021-12-23T14:13:01.390Z,"6 km E of Pāhala, Hawaii",earthquake,0.59,0.870000005,0.99000001,8,automatic,hv,hv
2021-12-23T14:00:45.160Z,19.2278327941895,-155.414993286133,33.2599983215332,1.85000002,md,30,150,,0.119999997,hv,hv72844097,2021-12-23T14:04:04.320Z,"7 km ENE of Pāhala, Hawaii",earthquake,0.58,1.01999998,1.65999997,6,automatic,hv,hv
2021-12-23T13:55:07.220Z,17.9591,-66.3063,4,2.5,md,13,181,0.2166,0.15,pr,pr2021357001,2021-12-24T15:07:35.933Z,"2 km SSW of Salinas, Puerto Rico",earthquake,0.45,0.38,0.1,4,reviewed,pr,pr
2021-12-23T13:54:00.030Z,33.8605,-116.1588333,3.07,1.62,ml,44,39,0.06591,0.18,ci,ci39894919,2021-12-23T14:04:37.770Z,"16km NNE of Indio, CA",earthquake,0.24,0.4,0.166,25,automatic,ci,ci
2021-12-23T13:53:42.449Z,44.3316,-114.8926,10,2.4,ml,,61,0.843,0.74,us,us6000getn,2021-12-23T16:17:14.040Z,"13 km NNE of Stanley, Idaho",earthquake,1.3,2,0.091,16,reviewed,us,us
2021-12-23T13:45:18.270Z,36.0896667,-117.8616667,3.01,0.89,ml,12,108,0.0284,0.15,ci,ci39894903,2021-12-23T13:48:50.058Z,"9km ENE of Coso Junction, CA",earthquake,0.44,0.57,0.22,10,automatic,ci,ci
2021-12-23T13:32:18.540Z,33.3756667,-116.8835,5.13,1.97,ml,62,26,0.02808,0.22,ci,ci39894879,2021-12-23T13:43:22.060Z,"3km NW of Palomar Observatory, CA",earthquake,0.21,0.79,0.136,26,automatic,ci,ci
2021-12-23T13:28:31.640Z,33.375,-116.8701667,5.21,0.38,ml,16,103,0.02224,0.24,ci,ci39894871,2021-12-23T13:32:11.948Z,"2km NNW of Palomar Observatory, CA",earthquake,0.6,0.95,0.141,8,automatic,ci,ci
2021-12-23T13:14:44.450Z,19.2086658477783,-155.409164428711,32.7400016784668,2.24,ml,29,165,,0.100000001,hv,hv72844077,2021-12-23T16:14:50.040Z,"7 km E of Pāhala, Hawaii",earthquake,0.54,0.800000012,3.72,6,automatic,hv,hv
2021-12-23T13:02:55.017Z,34.0527,70.4856,49.69,4.3,mb,,56,1.289,1.19,us,us6000geti,2021-12-23T16:11:56.040Z,"22 km WSW of Markaz-e Woluswalī-ye Āchīn, Afghanistan",earthquake,4.3,8.2,0.111,23,reviewed,us,us
2021-12-23T13:02:50.492Z,31.9624,-102.3197,2.14,2.3,mb_lg,,41,0.25,0.39,us,us6000geth,2021-12-24T05:45:07.902Z,"8 km SE of Gardendale, Texas",earthquake,1.1,7.9,0.17,19,reviewed,us,us
2021-12-23T12:51:08.510Z,33.3855,-116.8783333,6.55,0.69,ml,25,38,0.03441,0.29,ci,ci39894839,2021-12-23T12:54:50.189Z,"4km NNW of Palomar Observatory, CA",earthquake,0.44,1.01,0.172,20,automatic,ci,ci
2021-12-23T12:46:26.490Z,33.3821667,-116.9055,5.58,0.93,ml,25,47,0.04579,0.26,ci,ci39894831,2021-12-23T13:01:13.893Z,"5km NW of Palomar Observatory, CA",earthquake,0.44,1.31,0.094,17,automatic,ci,ci
2021-12-23T12:44:24.540Z,33.3713341,-116.8846664,4.76,3.24,ml,118,18,0.02553,0.23,ci,ci39894823,2021-12-26T14:28:04.782Z,"3km NW of Palomar Observatory, CA",earthquake,0.19,0.66,0.185,15,reviewed,ci,ci
2021-12-23T12:43:45.730Z,35.9786682,-120.5351639,2.24,0.28,md,8,117,0.03071,0.02,nc,nc73667961,2021-12-23T13:54:10.338Z,"13km NW of Parkfield, CA",earthquake,0.4,1.86,,1,automatic,nc,nc
2021-12-23T12:43:14.700Z,33.3806667,-116.8761667,6.32,0.65,ml,27,33,0.02926,0.2,ci,ci39894815,2021-12-23T12:46:51.488Z,"3km NNW of Palomar Observatory, CA",earthquake,0.29,0.61,0.089,17,automatic,ci,ci
2021-12-23T12:30:48.550Z,37.7939987,-121.9599991,9.49,1.42,md,9,105,0.0697,0.02,nc,nc73667951,2021-12-25T06:48:48.155Z,"2km NE of San Ramon, CA",earthquake,0.41,0.81,0.15,8,automatic,nc,nc
2021-12-23T12:30:18.870Z,44.611,-110.333,2.37,0.95,md,9,85,0.1069,0.08,uu,uu60473042,2021-12-23T16:29:57.830Z,"50 km SE of Mammoth, Wyoming",earthquake,0.27,7.55,0.152,6,reviewed,uu,uu
2021-12-23T12:27:38.220Z,64.5042,-148.0912,17.7,1.9,ml,,,,0.78,ak,ak021gem5ytp,2021-12-23T12:40:39.716Z,"36 km SSW of South Van Horn, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-12-23T12:26:56.887Z,60.3511,-141.4176,4.2,1.3,ml,,,,0.31,ak,ak021gem5sk8,2021-12-23T12:29:27.806Z,"130 km NW of Yakutat, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-12-23T12:23:29.624Z,28.8482666,-98.16245404,4.939860026,2.9,ml,22,64,0.1757143688,0.3,tx,tx2021zbjp,2021-12-23T22:44:08.339Z,"20 km SW of Falls City, Texas",earthquake,1.2629508540000003,2.517868305,0.2,12,reviewed,tx,tx
2021-12-23T12:19:47.901Z,40.0873,-119.6618,13.8,0.2,ml,3,183.52,0.099,0.0162,nn,nn00830415,2021-12-23T18:48:33.921Z,"16 km NNW of Sutcliffe, Nevada",earthquake,,5.1,0.31,3,reviewed,nn,nn
2021-12-23T12:16:27.940Z,34.2646667,-117.4688333,8.31,2.49,ml,106,22,0.07965,0.24,ci,ci39894799,2021-12-23T20:54:55.341Z,"3km ENE of Lytle Creek, CA",earthquake,0.21,0.74,0.186,25,automatic,ci,ci
2021-12-23T12:11:45.310Z,19.1844997406006,-155.45783996582,36.25,2.1099999,md,36,118,,0.109999999,hv,hv72844022,2021-12-23T12:14:49.770Z,"2 km SE of Pāhala, Hawaii",earthquake,0.54,0.839999974,0.140000001,13,automatic,hv,hv
2021-12-23T12:03:41.102Z,61.4749,-140.6567,0,1.4,ml,,,,0.54,ak,ak021gem0tvl,2021-12-23T12:11:45.720Z,"120 km E of McCarthy, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-12-23T12:02:40.180Z,44.3506667,-115.2188333,10.35,1.97,ml,10,84,0.924,0.3,mb,mb80534319,2021-12-23T15:23:52.330Z,"26 km WNW of Stanley, Idaho",earthquake,0.87,1.7,0.182,9,reviewed,mb,mb
2021-12-23T12:00:58.934Z,61.4878,-140.6734,0,1.7,ml,,,,0.57,ak,ak021gem083v,2021-12-23T12:08:35.107Z,"120 km E of McCarthy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-23T12:00:58.090Z,36.024,-117.8488333,3.01,1.01,ml,16,113,0.0374,0.1,ci,ci39894783,2021-12-23T16:22:54.595Z,"9km ESE of Coso Junction, CA",earthquake,0.22,0.46,0.154,17,reviewed,ci,ci
2021-12-23T11:58:57.810Z,19.1663341522217,-155.457992553711,31.3700008392334,2.1400001,md,39,131,,0.129999995,hv,hv72844017,2021-12-23T12:02:13.720Z,"4 km SSE of Pāhala, Hawaii",earthquake,0.5,0.779999971,0.289999992,17,automatic,hv,hv
2021-12-23T11:47:43.260Z,36.087,-117.859,2.91,0.95,ml,13,86,0.0307,0.16,ci,ci39894775,2021-12-23T16:23:01.067Z,"9km ENE of Coso Junction, CA",earthquake,0.36,0.68,0.251,14,reviewed,ci,ci
2021-12-23T11:46:56.170Z,19.2236671447754,-155.436996459961,32.2799987792969,2.25,md,36,137,,0.170000002,hv,hv72844007,2021-12-23T11:50:16.640Z,"4 km ENE of Pāhala, Hawaii",earthquake,0.61,0.939999998,1.60000002,14,automatic,hv,hv
2021-12-23T11:44:37.260Z,32.9256667,-116.2208333,9.01,0.69,ml,15,166,0.07517,0.14,ci,ci39894767,2021-12-23T11:48:14.879Z,"26km SSW of Ocotillo Wells, CA",earthquake,0.41,0.66,0.224,4,automatic,ci,ci
2021-12-23T11:35:39.480Z,19.425,-155.659166666667,5.32,1.9,md,14,102,,0.08,hv,hv72844002,2021-12-23T22:19:42.870Z,"21 km E of Honaunau-Napoopoo, Hawaii",earthquake,0.35,0.66,0.120081918503785,8,reviewed,hv,hv
2021-12-23T11:24:36.110Z,40.3181648,-124.3726654,32.58,3.35,ml,15,237,0.1595,0.16,nc,nc73667941,2021-12-23T19:17:48.923Z,"8km W of Petrolia, CA",earthquake,2.1,1.63,0.253,12,automatic,nc,nc
2021-12-23T11:04:48.426Z,55.2193,-159.1824,43.87,3.3,ml,,159,0.454,0.7,us,us6000get2,2021-12-23T14:37:51.040Z,"77 km S of Perryville, Alaska",earthquake,9,27.9,0.069,28,reviewed,us,us
2021-12-23T11:00:43.990Z,60.0175,-153.0615,5.26,-0.85,ml,5,94,,0.3,av,av91449931,2021-12-23T18:17:49.500Z,"63 km ENE of Pedro Bay, Alaska",earthquake,1.43,2.08,0.175827489578141,5,reviewed,av,av
2021-12-23T10:49:47.920Z,36.1596667,-118.0731667,3.1,1.11,ml,13,84,0.1816,0.13,ci,ci39894735,2021-12-23T16:23:30.152Z,"15km SSW of Olancha, CA",earthquake,0.29,1.19,0.168,13,reviewed,ci,ci
2021-12-23T10:28:58.010Z,37.5326667,-82.3761667,11.56,2.47,md,16,178,0.7188,0.25,se,se60141048,2021-12-24T14:33:36.577Z,"13 km ENE of Pikeville, Kentucky",earthquake,0.82,2.9,0.072,11,reviewed,se,se
2021-12-23T10:25:08.460Z,33.687,-116.7875,14.42,0.36,ml,14,149,0.06572,0.09,ci,ci39894727,2021-12-23T16:23:52.184Z,"9km SW of Idyllwild, CA",earthquake,0.34,0.28,0.089,9,reviewed,ci,ci
2021-12-23T10:12:53.110Z,33.4966667,-116.5215,12.54,0.58,ml,23,55,0.06119,0.18,ci,ci39894719,2021-12-23T10:16:29.919Z,"16km ESE of Anza, CA",earthquake,0.29,0.63,0.161,14,automatic,ci,ci
2021-12-23T09:57:12.250Z,35.7026667,-117.5478333,2.15,0.99,ml,16,132,0.1198,0.19,ci,ci39894711,2021-12-23T10:00:37.361Z,"15km NE of Ridgecrest, CA",earthquake,0.36,0.55,0.167,11,automatic,ci,ci
2021-12-23T09:49:45.142Z,51.2329,-172.5586,33.6,2.7,ml,,,,0.84,ak,ak021gekiitk,2021-12-23T23:09:43.324Z,"156 km SE of Atka, Alaska",earthquake,,2.8,,,reviewed,ak,ak
2021-12-23T09:48:16.863Z,61.3779,-146.7361,24.7,1.5,ml,,,,0.76,ak,ak021geki46d,2021-12-23T09:53:20.542Z,"34 km NW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-23T09:36:22.410Z,34.165,-117.4885,2.15,1.81,ml,66,38,0.05762,0.24,ci,ci39894695,2021-12-23T12:26:25.985Z,"8km NNW of Fontana, CA",earthquake,0.23,0.43,0.129,24,automatic,ci,ci
2021-12-23T09:35:04.210Z,33.2893333,-116.2593333,2.91,0.66,ml,15,109,0.08413,0.26,ci,ci39894687,2021-12-23T09:38:39.492Z,"11km ENE of Borrego Springs, CA",earthquake,0.5,0.62,0.114,10,automatic,ci,ci
2021-12-23T09:26:57.890Z,33.7113333,-116.8313333,15.14,1.7,ml,64,32,0.08081,0.2,ci,ci39894679,2021-12-23T16:24:08.951Z,"7km SE of Valle Vista, CA",earthquake,0.23,0.41,0.263,27,reviewed,ci,ci
2021-12-23T09:21:44.640Z,19.2084999084473,-155.417495727539,32.9000015258789,2.06999993,md,38,145,,0.119999997,hv,hv72843947,2021-12-23T09:24:59.800Z,"6 km E of Pāhala, Hawaii",earthquake,0.53,0.730000019,1.02999997,8,automatic,hv,hv
2021-12-23T08:47:02.450Z,19.1598339080811,-155.478332519531,33.560001373291,2.26999998,md,41,118,,0.140000001,hv,hv72843922,2021-12-23T08:50:10.470Z,"4 km S of Pāhala, Hawaii",earthquake,0.59,1.21000004,0.970000029,20,automatic,hv,hv
2021-12-23T08:45:22.403Z,35.6017,141.13,44.73,4.4,mb,,136,2.545,0.9,us,us6000gess,2021-12-23T09:17:39.040Z,"30 km ESE of Hasaki, Japan",earthquake,5.8,7.7,0.104,27,reviewed,us,us
2021-12-23T08:38:19.920Z,39.4573333,-111.8883333,13.62,0.85,md,7,96,0.07524,0.08,uu,uu60473027,2021-12-23T16:25:49.050Z,"11 km SSW of Levan, Utah",earthquake,0.45,0.67,0.399,3,reviewed,uu,uu
2021-12-23T08:37:11.150Z,33.999,-116.99,16.88,1.63,ml,63,41,0.06477,0.21,ci,ci39894671,2021-12-23T08:47:50.730Z,"6km ENE of Calimesa, CA",earthquake,0.21,0.52,0.119,27,automatic,ci,ci
2021-12-23T08:32:58.000Z,37.6441667,-83.2306667,9.63,2.33,md,13,160,0.271,0.49,se,se60141043,2021-12-23T19:43:53.170Z,"16 km NE of Jackson, Kentucky",earthquake,1.46,2.19,0.078,9,reviewed,se,se
2021-12-23T08:27:52.990Z,40.2779999,-124.3391647,22.17,2.05,md,5,295,0.1832,0.04,nc,nc73667926,2021-12-23T10:58:11.339Z,"7km SW of Petrolia, CA",earthquake,6.41,0.74,,1,automatic,nc,nc
2021-12-23T08:25:53.006Z,61.2166,-151.8285,73.5,1.6,ml,,,,1.39,ak,ak021gejru4k,2021-12-23T08:39:22.509Z,"40 km WNW of Tyonek, Alaska",earthquake,,1.5,,,automatic,ak,ak
2021-12-23T08:24:31.387Z,54.8183,-158.7796,16.79,3.5,ml,,206,0.468,0.69,us,us6000gesp,2021-12-23T09:05:22.040Z,"123 km S of Perryville, Alaska",earthquake,7.9,10.2,0.069,28,reviewed,us,us
2021-12-23T08:23:54.250Z,36.1078333,-117.8545,2.56,1.04,ml,17,81,0.009731,0.19,ci,ci39894663,2021-12-23T08:27:30.424Z,"11km NE of Coso Junction, CA",earthquake,0.45,0.3,0.299,13,automatic,ci,ci
2021-12-23T08:22:48.850Z,37.1305,-121.9141667,10.05,1.39,md,22,67,0.08799,0.12,nc,nc73667921,2021-12-23T23:28:10.884Z,"6km SE of Lexington Hills, CA",earthquake,0.32,0.97,0.222,17,reviewed,nc,nc
2021-12-23T08:11:46.250Z,57.7754,-157.4079,12.1,2,ml,,,,0.37,ak,ak021gejotkx,2021-12-23T08:15:39.996Z,"25 km NNE of Pilot Point, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-23T07:45:11.077Z,61.244,-139.4685,0,2.1,ml,,,,0.98,ak,ak021gejallo,2021-12-23T07:50:27.082Z,"119 km WNW of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2021-12-23T07:43:03.990Z,34.2446667,-116.7378333,9.98,0.98,ml,21,79,0.127,0.19,ci,ci39894655,2021-12-23T07:46:41.678Z,"10km E of Big Bear City, CA",earthquake,0.37,0.95,0.199,18,automatic,ci,ci
2021-12-23T07:40:50.228Z,57.8243,-157.2154,10.8,3,ml,,,,0.58,ak,ak021gej9lwp,2021-12-23T07:54:35.040Z,"36 km NNE of Ugashik, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-12-23T07:27:14.189Z,60.438,-152.16,78,1.4,ml,,,,0.48,ak,ak021gej6qyi,2021-12-23T07:31:04.078Z,"47 km W of Cohoe, Alaska",earthquake,,1,,,automatic,ak,ak
2021-12-23T07:25:16.500Z,19.1788330078125,-155.468338012695,32.5499992370605,2.1500001,md,39,150,,0.109999999,hv,hv72843867,2021-12-23T07:28:35.390Z,"2 km SSE of Pāhala, Hawaii",earthquake,0.65,0.899999976,0.330000013,13,automatic,hv,hv
2021-12-23T07:20:29.560Z,39.4276667,-110.327,-1.65,1.83,md,10,117,0.003854,0.17,uu,uu60473022,2021-12-23T16:22:41.720Z,"14 km SSE of Sunnyside, Utah",earthquake,1,0.41,0.111,7,reviewed,uu,uu
2021-12-23T07:19:52.890Z,36.1038333,-117.8526667,2.62,1.49,ml,25,48,0.01383,0.19,ci,ci39894647,2021-12-23T07:30:41.580Z,"11km NE of Coso Junction, CA",earthquake,0.31,0.41,0.279,21,automatic,ci,ci
2021-12-23T07:15:38.070Z,19.4106674194336,-155.340835571289,3.96000003814697,1.74000001,md,28,51,,0.180000007,hv,hv72843857,2021-12-23T07:18:40.400Z,"11 km WSW of Volcano, Hawaii",earthquake,0.41,1.40999997,0.49000001,13,automatic,hv,hv
2021-12-23T07:14:22.520Z,39.6453333,-111.2925,-3.35,1.39,md,12,100,0.06866,0.13,uu,uu60029694,2021-12-23T17:40:49.470Z,"Utah",earthquake,0.58,0.55,0.592,5,reviewed,uu,uu
2021-12-23T07:09:53.090Z,33.379,-116.8786667,5.06,1.45,ml,50,26,0.02865,0.24,ci,ci39894639,2021-12-23T07:45:47.601Z,"3km NNW of Palomar Observatory, CA",earthquake,0.24,0.57,0.141,27,automatic,ci,ci
2021-12-23T07:08:53.540Z,33.3781667,-116.872,6.52,0.87,ml,25,64,0.02571,0.18,ci,ci39894631,2021-12-23T07:12:36.207Z,"3km NNW of Palomar Observatory, CA",earthquake,0.26,0.5,0.099,24,automatic,ci,ci
2021-12-23T07:02:05.590Z,36.0051667,-117.814,0.8,1.58,ml,24,49,0.02301,0.17,ci,ci39894623,2021-12-23T07:05:52.556Z,"11km NE of Little Lake, CA",earthquake,0.21,0.3,0.165,24,automatic,ci,ci
2021-12-23T07:01:17.450Z,19.1590003967285,-155.475326538086,32.9500007629395,2.36,ml,38,119,,0.119999997,hv,hv72843842,2021-12-23T07:24:29.040Z,"4 km S of Pāhala, Hawaii",earthquake,0.48,0.709999979,4.63,6,automatic,hv,hv
2021-12-23T07:00:13.470Z,47.151,-121.9135,15.44,1.39,ml,20,126,0.06338,0.13,uw,uw61807886,2021-12-23T17:28:35.610Z,"8 km SE of Enumclaw, Washington",earthquake,0.34,0.67,0.179559694300239,9,reviewed,uw,uw
2021-12-23T06:55:41.910Z,17.9686,-66.8251,12,2.39,md,9,201,0.0545,0.12,pr,pr2021357000,2021-12-23T07:06:55.823Z,"2 km SSW of Indios, Puerto Rico",earthquake,0.71,0.45,0.14,6,reviewed,pr,pr
